VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,01/01/2021 12:23:31 AM,01/01/2021 12:33:16 AM,1,1.71,1,N,211,79,1,8.5,0.5,0.5,3.08,0,0.3,15.38,2.5
2,01/01/2021 12:37:24 AM,01/01/2021 12:46:08 AM,1,1.91,1,N,140,43,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
2,01/01/2021 12:30:29 AM,01/01/2021 12:43:03 AM,1,2.24,1,N,48,239,1,10.5,0.5,0.5,3.58,0,0.3,17.88,2.5
2,01/01/2021 12:23:05 AM,01/01/2021 12:38:44 AM,1,3.85,1,N,107,97,1,15,0.5,0.5,3.38,0,0.3,22.18,2.5
2,01/01/2021 12:53:51 AM,01/01/2021 01:06:06 AM,3,3.7,1,N,48,75,1,13,0.5,0.5,4.2,0,0.3,21,2.5
2,01/01/2021 12:52:37 AM,01/01/2021 01:00:58 AM,1,1.91,1,N,24,236,1,8.5,0.5,0.5,2.21,0,0.3,14.51,2.5
2,01/01/2021 01:45:49 AM,01/01/2021 01:50:47 AM,1,1.03,1,N,179,223,1,6,0.5,0.5,5,0,0.3,12.3,0
2,01/01/2021 01:11:40 AM,01/01/2021 01:50:14 AM,1,16.46,1,N,100,60,1,49,0.5,0.5,0,0,0.3,52.8,2.5
1,01/01/2021 01:43:13 AM,01/01/2021 01:57:34 AM,1,2.8,1,N,166,75,2,12.5,0.5,0.5,0,0,0.3,13.8,0
2,01/01/2021 02:06:25 AM,01/01/2021 02:21:59 AM,2,5.34,1,N,113,75,2,16.5,0.5,0.5,0,0,0.3,20.3,2.5
2,01/01/2021 01:50:50 AM,01/01/2021 02:04:11 AM,1,2.4,1,N,141,50,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5
2,01/01/2021 01:10:24 AM,01/01/2021 01:20:37 AM,1,2.96,1,N,114,246,1,11,0.5,0.5,2.22,0,0.3,17.02,2.5
2,01/01/2021 12:54:50 AM,01/01/2021 12:59:26 AM,1,0.94,1,N,163,229,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,01/01/2021 12:39:32 AM,01/01/2021 12:41:46 AM,1,0.41,1,N,48,48,3,-3.5,-0.5,-0.5,0,0,-0.3,-7.3,-2.5
2,01/01/2021 12:48:04 AM,01/01/2021 12:52:39 AM,2,1.34,1,N,229,140,2,6,0.5,0.5,0,0,0.3,9.8,2.5
1,01/01/2021 01:29:32 AM,01/01/2021 01:51:02 AM,2,2.5,1,N,163,164,1,15.5,3,0.5,0,0,0.3,19.3,2.5
2,01/01/2021 01:32:00 AM,01/01/2021 01:42:03 AM,1,2.97,1,N,230,24,1,11.5,0.5,0.5,3.06,0,0.3,18.36,2.5
2,01/01/2021 01:25:32 AM,01/01/2021 01:41:43 AM,1,3.29,1,N,142,137,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5
2,01/01/2021 02:02:09 AM,01/01/2021 02:09:45 AM,5,1.92,1,N,143,151,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
1,01/01/2021 12:25:56 AM,01/01/2021 12:34:57 AM,2,1.4,1,N,48,170,3,7.5,3,0.5,0,0,0.3,11.3,2.5
1,01/01/2021 12:00:18 AM,01/01/2021 12:07:17 AM,2,0.9,1,N,170,233,2,6,3.5,0.5,0,0,0.3,10.3,2.5
2,01/01/2021 12:00:29 AM,01/01/2021 12:02:49 AM,1,0.96,1,N,79,137,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
1,01/01/2021 01:36:52 AM,01/01/2021 01:46:51 AM,0,2.5,1,N,142,233,1,10,3,0.5,2.75,0,0.3,16.55,2.5
2,01/01/2021 01:19:42 AM,01/01/2021 01:26:22 AM,1,1.23,1,N,231,144,2,7,0.5,0.5,0,0,0.3,10.8,2.5
2,01/01/2021 01:04:44 AM,01/01/2021 01:17:57 AM,1,1.8,1,N,260,173,1,10.5,0.5,0.5,0,0,0.3,11.8,0
2,01/01/2021 01:05:41 AM,01/01/2021 01:10:58 AM,2,1.79,1,N,141,263,2,7,0.5,0.5,0,0,0.3,10.8,2.5
1,01/01/2021 12:47:07 AM,01/01/2021 12:59:51 AM,1,6.2,1,N,87,141,1,19,3,0.5,4.55,0,0.3,27.35,2.5
2,01/01/2021 01:44:03 AM,01/01/2021 01:46:21 AM,1,0.93,5,N,162,141,1,15,0,0.5,1.11,0,0.3,19.41,2.5
2,01/01/2021 01:33:41 AM,01/01/2021 01:44:14 AM,1,3.4,1,N,141,151,1,11.5,0.5,0.5,3.06,0,0.3,18.36,2.5
1,01/01/2021 12:26:12 AM,01/01/2021 12:39:46 AM,2,2.7,1,N,263,142,1,12,3,0.5,3.15,0,0.3,18.95,2.5
2,01/01/2021 01:24:33 AM,01/01/2021 01:38:54 AM,1,6.91,1,N,48,244,1,21,0.5,0.5,0,0,0.3,24.8,2.5
1,01/01/2021 01:40:06 AM,01/01/2021 01:52:26 AM,1,4.8,1,N,87,164,1,15.5,3,0.5,2,0,0.3,21.3,2.5
1,01/01/2021 02:33:05 AM,01/01/2021 02:42:34 AM,2,2.6,1,N,263,151,1,10,3,0.5,2,0,0.3,15.8,2.5
2,01/01/2021 01:31:06 AM,01/01/2021 01:44:48 AM,1,4.42,1,N,90,262,1,14.5,0.5,0.5,3.66,0,0.3,21.96,2.5
1,01/01/2021 12:29:54 AM,01/01/2021 12:38:03 AM,1,2.3,1,N,87,65,1,9.5,3,0.5,2.65,0,0.3,15.95,2.5
2,01/01/2021 01:05:48 AM,01/01/2021 01:15:03 AM,1,1.89,1,N,107,211,1,9,0.5,0.5,4.2,0,0.3,17,2.5
2,01/01/2021 01:37:03 AM,01/01/2021 01:43:28 AM,5,1.66,1,N,107,249,1,7,0.5,0.5,1.62,0,0.3,12.42,2.5
1,01/01/2021 01:40:11 AM,01/01/2021 01:52:32 AM,1,2.1,1,N,151,74,3,10.5,0.5,0.5,0,0,0.3,11.8,0
2,01/01/2021 01:55:07 AM,01/01/2021 02:13:06 AM,1,6.78,1,N,100,116,2,21,0.5,0.5,0,0,0.3,24.8,2.5
2,01/01/2021 01:35:42 AM,01/01/2021 01:40:12 AM,2,0.77,1,N,236,141,1,5,0.5,0.5,2.64,0,0.3,11.44,2.5
2,01/01/2021 01:20:03 AM,01/01/2021 01:38:08 AM,1,4.53,1,N,90,97,1,17,0.5,0.5,6.24,0,0.3,27.04,2.5
2,01/01/2021 01:12:02 AM,01/01/2021 01:24:48 AM,1,3.53,1,N,100,112,1,12.5,0.5,0.5,0,6.12,0.3,22.42,2.5
1,01/01/2021 01:25:53 AM,01/01/2021 01:43:54 AM,1,6.2,1,N,211,151,1,20.5,3,0.5,4,0,0.3,28.3,2.5
2,01/01/2021 01:46:47 AM,01/01/2021 01:59:21 AM,1,3.32,1,N,151,244,1,12.5,0.5,0.5,5,0,0.3,18.8,0
2,01/01/2021 12:38:30 AM,01/01/2021 12:40:15 AM,1,0.74,1,N,162,162,1,4,0.5,0.5,2.34,0,0.3,10.14,2.5
2,01/01/2021 01:59:30 AM,01/01/2021 02:01:42 AM,1,0.63,1,N,164,230,2,4,0.5,0.5,0,0,0.3,7.8,2.5
2,01/01/2021 02:37:28 AM,01/01/2021 02:41:10 AM,1,0.71,1,N,148,144,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,01/01/2021 12:56:52 AM,01/01/2021 01:06:09 AM,1,3.08,1,N,186,239,1,11,0.5,0.5,3.7,0,0.3,18.5,2.5
1,01/01/2021 01:37:29 AM,01/01/2021 01:49:02 AM,2,2.2,1,N,186,114,1,10,3,0.5,2.75,0,0.3,16.55,2.5
1,01/01/2021 01:17:19 AM,01/01/2021 01:20:25 AM,0,0.8,1,N,141,229,1,4.5,3,0.5,2,0,0.3,10.3,2.5
2,01/01/2021 12:33:33 AM,01/01/2021 12:36:07 AM,3,0.77,1,N,263,236,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,01/01/2021 01:14:13 AM,01/01/2021 01:24:35 AM,1,3.05,1,N,107,140,2,11,0.5,0.5,0,0,0.3,14.8,2.5
2,01/01/2021 01:25:36 AM,01/01/2021 01:44:02 AM,1,4.67,1,N,143,125,1,16.5,0.5,0.5,1,0,0.3,21.3,2.5
1,01/01/2021 12:28:15 AM,01/01/2021 12:37:42 AM,0,2.7,1,N,162,263,2,10.5,3,0.5,0,0,0.3,14.3,2.5
2,01/01/2021 01:34:51 AM,01/01/2021 01:54:33 AM,1,2.01,1,N,82,56,1,10.5,0.5,0.5,0,0,0.3,11.8,0
2,01/01/2021 01:45:59 AM,01/01/2021 01:59:14 AM,3,3.49,1,N,66,4,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5
2,01/01/2021 12:19:32 AM,01/01/2021 12:22:46 AM,1,1.34,1,N,236,237,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,01/01/2021 12:17:39 AM,01/01/2021 12:29:25 AM,1,2.65,1,N,237,137,2,11,0.5,0.5,0,0,0.3,14.8,2.5
1,01/01/2021 01:32:24 AM,01/01/2021 01:39:21 AM,1,2.6,1,N,239,68,1,9,3,0.5,2.55,0,0.3,15.35,2.5
2,01/01/2021 01:26:26 AM,01/01/2021 01:43:17 AM,1,3.39,1,N,80,37,1,13.5,0.5,0.5,2.96,0,0.3,17.76,0
2,01/01/2021 01:35:37 AM,01/01/2021 01:44:26 AM,1,1.72,1,N,161,137,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
1,01/01/2021 01:43:09 AM,01/01/2021 01:53:55 AM,1,2.2,1,Y,249,164,1,10,3,0.5,2.75,0,0.3,16.55,2.5
2,01/01/2021 12:48:39 AM,01/01/2021 12:55:41 AM,1,2.49,1,N,170,141,1,9,0.5,0.5,3.84,0,0.3,16.64,2.5
1,01/01/2021 01:17:22 AM,01/01/2021 01:34:49 AM,1,5.1,1,N,263,226,2,17,3,0.5,0,0,0.3,20.8,2.5
2,01/01/2021 12:51:05 AM,01/01/2021 12:59:06 AM,1,1.59,1,N,263,229,1,8,0.5,0.5,0.1,0,0.3,11.9,2.5
1,01/01/2021 01:13:03 AM,01/01/2021 01:41:04 AM,1,10.3,1,N,97,129,2,33.5,0.5,0.5,0,0,0.3,34.8,0
2,01/01/2021 01:20:50 AM,01/01/2021 01:37:18 AM,1,6.72,1,N,74,264,1,20.5,0.5,0.5,0,0,0.3,21.8,0
2,01/01/2021 01:07:57 AM,01/01/2021 01:19:27 AM,1,3.9,1,N,148,80,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5
2,01/01/2021 01:04:04 AM,01/01/2021 01:16:53 AM,5,1.88,1,N,151,75,1,10,0.5,0.5,1.7,0,0.3,13,0
2,01/01/2021 12:23:33 AM,01/01/2021 12:33:01 AM,1,5.31,1,N,45,141,2,-16,-0.5,-0.5,0,0,-0.3,-19.8,-2.5
2,01/01/2021 12:52:58 AM,01/01/2021 01:08:37 AM,1,4.17,1,N,48,263,1,15,0.5,0.5,0,0,0.3,18.8,2.5
1,01/01/2021 12:19:03 AM,01/01/2021 12:23:12 AM,1,0.8,1,N,48,68,1,5,3,0.5,0.2,0,0.3,9,2.5
2,01/01/2021 02:23:13 AM,01/01/2021 02:23:16 AM,1,0.23,5,N,61,61,1,25,0,0.5,5.16,0,0.3,30.96,0
2,01/01/2021 12:47:56 AM,01/01/2021 12:56:10 AM,1,4.13,1,N,112,33,1,13,0.5,0.5,2.86,0,0.3,19.11,0
2,01/01/2021 01:53:24 AM,01/01/2021 02:04:12 AM,1,2.42,1,N,158,87,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
2,01/01/2021 12:18:36 AM,01/01/2021 12:27:10 AM,2,1.66,1,N,151,142,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
2,01/01/2021 01:49:44 AM,01/01/2021 01:56:13 AM,1,2.41,1,N,231,90,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,01/01/2021 01:57:23 AM,01/01/2021 02:08:56 AM,1,3.58,1,N,170,239,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5
2,01/01/2021 01:28:34 AM,01/01/2021 01:35:07 AM,3,1.95,1,N,114,90,1,7.5,0.5,0.5,2.83,0,0.3,14.13,2.5
2,01/01/2021 12:25:12 AM,01/01/2021 12:28:14 AM,1,0.59,1,N,90,68,1,4,0.5,0.5,1.95,0,0.3,9.75,2.5
2,01/01/2021 12:32:52 AM,01/01/2021 12:55:30 AM,1,7.99,1,N,161,244,1,27,0.5,0.5,9.24,0,0.3,40.04,2.5
2,01/01/2021 02:22:31 AM,01/01/2021 02:23:01 AM,1,0.07,1,N,43,43,2,2.5,0.5,0.5,0,0,0.3,6.3,2.5
2,01/01/2021 01:44:36 AM,01/01/2021 02:04:40 AM,3,5.45,1,N,143,45,1,19.5,0.5,0.5,4,0,0.3,27.3,2.5
1,01/01/2021 12:27:44 AM,01/01/2021 12:32:04 AM,0,1.2,1,N,137,229,1,5.5,3,0.5,1.86,0,0.3,11.16,2.5
1,01/01/2021 01:20:52 AM,01/01/2021 01:30:30 AM,1,0,1,N,74,213,1,19.2,0,0.5,0,0,0.3,20,0
1,01/01/2021 01:17:35 AM,01/01/2021 01:50:37 AM,1,0,1,N,76,181,1,26.2,0,0.5,0,0,0.3,27,0
1,01/01/2021 12:37:59 AM,01/01/2021 01:01:37 AM,0,3.6,1,N,107,163,1,17,3,0.5,10,0,0.3,30.8,2.5
2,01/01/2021 12:55:52 AM,01/01/2021 01:17:52 AM,1,5.01,1,N,230,226,2,18,0.5,0.5,0,0,0.3,21.8,2.5
2,01/01/2021 01:32:02 AM,01/01/2021 01:56:07 AM,1,7.17,1,N,239,129,1,23.5,0.5,0.5,20,0,0.3,47.3,2.5
2,01/01/2021 01:09:43 AM,01/01/2021 01:36:28 AM,1,11.19,1,N,186,228,2,33.5,0.5,0.5,0,0,0.3,37.3,2.5
1,01/01/2021 12:39:16 AM,01/01/2021 01:00:13 AM,1,9.1,1,N,97,129,4,27.5,0.5,0.5,0,0,0.3,28.8,0
1,01/01/2021 02:18:32 AM,01/01/2021 02:40:11 AM,1,7.3,1,N,170,116,2,24,3,0.5,0,0,0.3,27.8,2.5
2,01/01/2021 12:14:23 AM,01/01/2021 12:26:03 AM,1,1.25,1,N,90,164,2,9,0.5,0.5,0,0,0.3,12.8,2.5
2,01/01/2021 12:17:54 AM,01/01/2021 12:24:58 AM,1,1.19,1,N,162,170,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01/01/2021 01:44:49 AM,01/01/2021 02:12:15 AM,1,11.37,1,N,48,14,1,33,0.5,0.5,7.36,0,0.3,44.16,2.5
2,01/01/2021 12:25:35 AM,01/01/2021 12:48:29 AM,1,11.78,1,N,144,42,2,33.5,0.5,0.5,0,0,0.3,37.3,2.5
2,01/01/2021 12:38:04 AM,01/01/2021 12:47:02 AM,2,3.8,1,N,107,262,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5
2,01/01/2021 12:37:40 AM,01/01/2021 12:42:09 AM,2,0.78,1,N,236,262,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,01/01/2021 01:56:16 AM,01/01/2021 02:00:47 AM,1,1.05,1,N,141,236,1,5.5,0.5,0.5,2.32,0,0.3,11.62,2.5
1,01/01/2021 01:25:19 AM,01/01/2021 01:31:51 AM,1,1.2,1,N,41,42,2,6.5,0.5,0.5,0,0,0.3,7.8,0
2,01/01/2021 01:58:32 AM,01/01/2021 02:15:19 AM,1,5.27,1,N,79,36,1,18,0.5,0.5,4.36,0,0.3,26.16,2.5
2,01/01/2021 12:41:47 AM,01/01/2021 12:45:02 AM,1,0.77,1,N,237,162,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
1,01/01/2021 12:01:49 AM,01/01/2021 12:32:33 AM,1,12.4,1,N,249,94,2,37.5,3,0.5,0,0,0.3,41.3,2.5
1,01/01/2021 12:20:58 AM,01/01/2021 12:40:57 AM,3,5.8,1,N,79,74,2,19.5,3,0.5,0,0,0.3,23.3,2.5
2,01/01/2021 01:18:05 AM,01/01/2021 01:21:23 AM,1,0.23,1,N,230,230,2,4,0.5,0.5,0,0,0.3,7.8,2.5
2,01/01/2021 01:36:53 AM,01/01/2021 01:46:35 AM,3,2.25,1,N,148,68,2,9.5,0.5,0.5,0,0,0.3,13.3,2.5
2,01/01/2021 01:23:16 AM,01/01/2021 01:32:48 AM,5,3.03,1,N,263,170,1,10.5,0.5,0.5,3.58,0,0.3,17.88,2.5
2,01/01/2021 01:12:53 AM,01/01/2021 01:31:38 AM,1,5.18,1,N,142,231,2,18.5,0.5,0.5,0,0,0.3,22.3,2.5
1,01/01/2021 01:34:09 AM,01/01/2021 01:44:45 AM,0,2.1,1,N,263,41,1,9.5,3,0.5,0,0,0.3,13.3,2.5
1,01/01/2021 12:54:21 AM,01/01/2021 01:02:06 AM,1,2.4,1,N,48,238,3,9,3,0.5,0,0,0.3,12.8,2.5
2,01/01/2021 01:18:57 AM,01/01/2021 01:38:04 AM,1,8.42,1,N,107,106,1,25,0.5,0.5,5.76,0,0.3,34.56,2.5
2,01/01/2021 12:03:27 AM,01/01/2021 12:10:17 AM,1,1.02,1,N,90,186,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,01/01/2021 12:14:29 AM,01/01/2021 12:19:29 AM,1,0.98,1,N,100,90,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,01/01/2021 12:17:39 AM,01/01/2021 12:21:43 AM,1,0.58,1,N,238,239,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,01/01/2021 01:08:45 AM,01/01/2021 01:11:07 AM,1,0.85,1,N,107,79,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
1,01/01/2021 01:21:12 AM,01/01/2021 01:23:06 AM,1,0.7,1,N,236,236,1,4,3,0.5,1.95,0,0.3,9.75,2.5
2,01/01/2021 12:58:26 AM,01/01/2021 01:44:16 AM,2,12.95,1,N,79,79,2,41.5,0.5,0.5,0,0,0.3,45.3,2.5
2,01/01/2021 01:38:53 AM,01/01/2021 01:49:15 AM,1,2.43,1,N,48,113,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
1,01/01/2021 01:15:21 AM,01/01/2021 01:23:55 AM,3,3.1,1,N,141,79,2,10.5,3,0.5,0,0,0.3,14.3,2.5
2,01/01/2021 12:30:40 AM,01/01/2021 12:50:00 AM,1,3.72,1,N,229,229,2,15.5,0.5,0.5,0,0,0.3,19.3,2.5
2,01/01/2021 12:44:31 AM,01/01/2021 12:52:02 AM,2,1.29,1,N,234,79,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01/01/2021 01:38:07 AM,01/01/2021 01:51:16 AM,1,3.11,1,N,230,151,2,12.5,0.5,0.5,0,0,0.3,16.3,2.5
1,01/01/2021 01:59:06 AM,01/01/2021 02:10:31 AM,4,2.4,1,N,262,143,2,10.5,3,0.5,0,0,0.3,14.3,2.5
2,01/01/2021 01:07:08 AM,01/01/2021 01:22:55 AM,1,7.01,1,N,148,75,1,21.5,0.5,0.5,5.06,0,0.3,30.36,2.5
2,01/01/2021 01:04:22 AM,01/01/2021 01:12:56 AM,1,1.61,1,N,159,42,1,8,0.5,0.5,2.32,0,0.3,11.62,0
2,01/01/2021 01:23:18 AM,01/01/2021 01:29:12 AM,1,1.15,1,N,263,75,1,6.5,0.5,0.5,3.09,0,0.3,13.39,2.5
2,01/01/2021 12:24:32 AM,01/01/2021 12:26:05 AM,1,0.76,1,N,107,137,1,4,0.5,0.5,0,0,0.3,7.8,2.5
2,01/01/2021 12:56:19 AM,01/01/2021 12:59:13 AM,1,0.47,1,N,230,68,2,4,0.5,0.5,0,0,0.3,7.8,2.5
1,01/01/2021 12:16:43 AM,01/01/2021 12:26:34 AM,1,2.4,1,N,48,107,2,9.5,3,0.5,0,0,0.3,13.3,2.5
2,01/01/2021 01:10:48 AM,01/01/2021 01:12:14 AM,1,0.45,1,N,74,75,2,3.5,0.5,0.5,0,0,0.3,4.8,0
2,01/01/2021 01:54:04 AM,01/01/2021 01:58:02 AM,1,0.87,1,N,79,79,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01/01/2021 02:49:46 AM,01/01/2021 03:05:06 AM,1,4.86,1,N,230,74,1,15.5,0.5,0.5,3.86,0,0.3,23.16,2.5
2,01/01/2021 12:31:01 AM,01/01/2021 12:48:10 AM,1,9.84,1,N,236,220,1,28,0.5,0.5,6.36,0,0.3,38.16,2.5
2,01/01/2021 12:19:34 AM,01/01/2021 12:25:49 AM,2,1.13,1,N,161,164,1,6,0.5,0.5,1.76,0,0.3,11.56,2.5
2,01/01/2021 01:22:00 AM,01/01/2021 01:28:47 AM,1,1.92,1,N,239,262,1,8,0.5,0.5,2.95,0,0.3,14.75,2.5
2,01/01/2021 01:23:16 AM,01/01/2021 01:34:53 AM,3,6.92,1,N,74,138,1,20,0.5,0.5,0,6.12,0.3,27.42,0
2,01/01/2021 12:10:47 AM,01/01/2021 12:13:29 AM,6,0.91,1,N,100,90,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
2,01/01/2021 12:44:45 AM,01/01/2021 12:58:17 AM,1,5.32,1,N,170,87,1,17.5,0.5,0.5,3,0,0.3,24.3,2.5
2,01/01/2021 01:30:41 AM,01/01/2021 01:33:21 AM,3,0.7,1,N,246,48,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
2,01/01/2021 02:13:01 AM,01/01/2021 02:23:18 AM,4,4.06,1,N,263,7,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5
1,01/01/2021 12:33:19 AM,01/01/2021 12:56:13 AM,2,1.8,1,N,100,230,1,14.5,3,0.5,3.65,0,0.3,21.95,2.5
1,01/01/2021 01:00:44 AM,01/01/2021 01:15:20 AM,2,2.6,1,N,230,140,1,12,3,0.5,3.15,0,0.3,18.95,2.5
1,01/01/2021 01:38:20 AM,01/01/2021 01:42:09 AM,1,1.1,1,N,262,75,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5
2,01/01/2021 01:27:54 AM,01/01/2021 01:42:25 AM,1,6.95,1,N,233,97,1,20.5,0.5,0.5,5,0,0.3,29.3,2.5
2,01/01/2021 02:28:08 AM,01/01/2021 02:28:14 AM,0,0,5,N,161,161,2,3.5,0,0.5,0,0,0.3,6.8,2.5
1,01/01/2021 01:57:31 AM,01/01/2021 02:01:49 AM,1,0.8,1,N,113,249,1,5,3,0.5,1,0,0.3,9.8,2.5
2,01/01/2021 12:31:21 AM,01/01/2021 12:36:09 AM,1,0.79,1,N,143,48,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,01/01/2021 12:16:34 AM,01/01/2021 12:29:52 AM,1,6.88,1,N,237,87,1,20.5,0.5,0.5,7.29,0,0.3,31.59,2.5
2,01/01/2021 12:50:06 AM,01/01/2021 12:59:42 AM,1,1.15,1,N,164,246,2,7,0.5,0.5,0,0,0.3,10.8,2.5
2,01/01/2021 12:35:33 AM,01/01/2021 12:45:51 AM,1,4.06,1,N,263,224,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5
2,01/01/2021 01:27:27 AM,01/01/2021 01:40:39 AM,1,3.79,1,N,90,239,1,13.5,0.5,0.5,5.19,0,0.3,22.49,2.5
2,01/01/2021 01:02:34 AM,01/01/2021 01:22:45 AM,1,7.08,1,N,41,179,1,22.5,0.5,0.5,0,6.12,0.3,29.92,0
2,01/01/2021 01:42:23 AM,01/01/2021 01:56:50 AM,1,4.08,1,N,100,75,1,14,0.5,0.5,0,0,0.3,17.8,2.5
2,01/01/2021 12:11:53 AM,01/01/2021 12:15:05 AM,2,0.7,1,N,263,236,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
1,01/01/2021 12:01:13 AM,01/01/2021 12:24:16 AM,0,14.3,1,N,236,28,1,39,3,0.5,0,6.12,0.3,48.92,2.5
2,01/01/2021 12:29:37 AM,01/01/2021 12:53:00 AM,1,14.91,1,N,132,150,2,41,0.5,0.5,0,0,0.3,42.3,0
2,01/01/2021 12:49:42 AM,01/01/2021 01:07:14 AM,6,10.22,1,N,233,133,2,29,0.5,0.5,0,0,0.3,32.8,2.5
2,01/01/2021 01:24:49 AM,01/01/2021 01:38:18 AM,3,5.51,1,N,262,79,2,18,0.5,0.5,0,0,0.3,21.8,2.5
1,01/01/2021 01:04:40 AM,01/01/2021 01:12:03 AM,1,1.7,1,N,170,249,1,7.5,3,0.5,2,0,0.3,13.3,2.5
2,01/01/2021 02:13:23 AM,01/01/2021 02:18:16 AM,1,0.79,1,N,42,42,2,5.5,0.5,0.5,0,0,0.3,6.8,0
1,01/01/2021 12:40:02 AM,01/01/2021 12:50:22 AM,1,2,1,N,166,74,2,9.5,0.5,0.5,0,0,0.3,10.8,0
2,01/01/2021 12:27:40 AM,01/01/2021 12:31:41 AM,1,0.6,1,N,234,68,1,5,0.5,0.5,0,0,0.3,8.8,2.5
2,01/01/2021 12:37:15 AM,01/01/2021 12:44:52 AM,1,1.25,1,N,238,238,1,7,0.5,0.5,5,0,0.3,15.8,2.5
2,01/01/2021 12:33:54 AM,01/01/2021 12:35:44 AM,5,0.53,1,N,140,140,2,4,0.5,0.5,0,0,0.3,7.8,2.5
2,01/01/2021 01:14:54 AM,01/01/2021 01:19:58 AM,1,1.02,1,N,260,83,1,5.5,0.5,0.5,2.04,0,0.3,8.84,0
2,01/01/2021 12:21:35 AM,01/01/2021 02:00:05 AM,1,0,5,N,238,186,1,15,0,0,0,0,0,17.5,2.5
2,01/01/2021 12:52:14 AM,01/01/2021 01:09:44 AM,1,5.36,1,N,231,143,1,18,0.5,0.5,2,0,0.3,23.8,2.5
1,01/01/2021 12:34:38 AM,01/01/2021 12:39:11 AM,1,0.7,1,N,68,50,3,5.5,3,0.5,0,0,0.3,9.3,2.5
2,01/01/2021 12:47:46 AM,01/01/2021 01:11:05 AM,1,6.56,1,N,79,41,1,21.5,0.5,0.5,4,0,0.3,29.3,2.5
2,01/01/2021 12:30:45 AM,01/01/2021 12:37:21 AM,2,2.71,1,N,229,137,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
2,01/01/2021 12:22:57 AM,01/01/2021 12:26:47 AM,1,1.2,1,N,142,238,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,01/01/2021 01:14:16 AM,01/01/2021 01:24:15 AM,1,2.46,1,N,142,229,1,9.5,0.5,0.5,1.33,0,0.3,14.63,2.5
1,01/01/2021 12:24:13 AM,01/01/2021 12:31:38 AM,1,0.9,1,Y,107,224,1,6.5,3,0.5,0,0,0.3,10.3,2.5
1,01/01/2021 12:32:34 AM,01/01/2021 12:37:59 AM,1,1.5,1,Y,79,137,1,6.5,3,0.5,2.55,0,0.3,12.85,2.5
2,01/01/2021 12:45:53 AM,01/01/2021 12:49:14 AM,1,0.59,1,N,263,263,1,4.5,0.5,0.5,2.08,0,0.3,10.38,2.5
2,01/01/2021 12:46:03 AM,01/01/2021 12:49:12 AM,1,1.1,1,N,90,249,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
1,01/01/2021 01:31:54 AM,01/01/2021 01:35:06 AM,1,0.8,1,Y,229,140,1,5,3,0.5,2.2,0,0.3,11,2.5
2,01/01/2021 01:44:12 AM,01/01/2021 11:16:11 PM,2,3.32,1,N,186,231,1,11.5,0.5,0.5,0,0,0.3,15.3,2.5
2,01/01/2021 01:43:54 AM,01/01/2021 01:51:15 AM,2,1.77,1,N,141,75,1,8,0.5,0.5,3.54,0,0.3,15.34,2.5
